"game_id","date","opponent","location","team_score","opp_score","record","team","gei"
"401089690",2018-11-06,"Arlington Baptist","H",107,54,"1-0 (0-0)","Abil Christian",1.52832939003834
"401088111",2018-11-09,"Arkansas State","H",94,73,"2-0 (0-0)","Abil Christian",1.72261805646953
"401089013",2018-11-15,"Denver","A",67,61,"3-0 (0-0)","Abil Christian",7.05188689310197
"401083657",2018-11-23,"Pacific","A",73,71,"5-0 (0-0)","Abil Christian",10.0368228409945
"401087815",2018-11-24,"UC Riverside","N",60,48,"6-0 (0-0)","Abil Christian",2.58419910236928
"401089691",2018-11-27,"Howard Payne","H",90,53,"7-0 (0-0)","Abil Christian",2.69930842365483
"401088242",2018-12-04,"Campbell","H",83,68,"8-1 (0-0)","Abil Christian",2.17438879380079
"401089692",2018-12-08,"Schreiner","H",93,53,"9-1 (0-0)","Abil Christian",2.9437202076215
"401083482",2018-12-15,"Texas Tech","A",48,82,"9-2 (0-0)","Abil Christian",0.661417586527916
"401089693",2018-12-21,"Se Missouri St","A",70,68,"10-2 (0-0)","Abil Christian",6.63036696031785
"401089694",2018-12-29,"McMurry","H",88,40,"11-2 (0-0)","Abil Christian",2.27862861604828
"401089425",2019-01-02,"New Orleans","H",68,58,"12-2 (1-0)","Abil Christian",5.60124618374888
"401089211",2019-01-05,"Sam Houston State","A",68,71,"12-3 (1-1)","Abil Christian",5.2557633115275
"401089474",2019-01-09,"McNeese","A",73,72,"13-3 (2-1)","Abil Christian",7.62085848053329
"401089562",2018-11-06,"Johnson & Wales CO","H",90,65,"1-0 (0-0)","Air Force",2.73495384995763
"401087301",2018-11-16,"UMBC","N",72,77,"1-2 (0-0)","Air Force",8.17115385880593
"401099939",2018-11-18,"South Dakota","N",65,62,"2-2 (0-0)","Air Force",7.21520824103775
"401100033",2018-11-19,"High Point","N",62,69,"2-3 (0-0)","Air Force",3.18628926401561
"401087080",2018-11-24,"Colorado","H",56,93,"2-4 (0-0)","Air Force",0.826151932130203
"401089225",2018-11-28,"Missouri State","H",88,69,"3-4 (0-0)","Air Force",3.74386113758377
"401083660",2018-12-01,"Pacific","A",69,82,"3-5 (0-0)","Air Force",2.82929330345138
"401089015",2018-12-05,"Denver","H",73,65,"4-5 (0-0)","Air Force",3.3706763127815
"401088071",2018-12-08,"Army","H",61,66,"4-6 (0-0)","Air Force",5.90513490773799
"401082456",2018-12-22,"Michigan","A",50,71,"4-7 (0-0)","Air Force",1.08186486048599
"401087819",2018-12-28,"UC Riverside","H",72,60,"5-7 (0-0)","Air Force",1.51805800570689
"401089563",2019-01-02,"New Mexico","H",58,65,"5-8 (0-1)","Air Force",3.80263295075492
"401089564",2019-01-05,"Utah State","A",62,79,"5-9 (0-2)","Air Force",0.858958843638341
"401089565",2019-01-08,"Colorado State","A",64,87,"5-10 (0-3)","Air Force",2.32389567284606
"401083993",2018-11-06,"Cedarville","H",70,50,"1-0 (0-0)","Akron",3.94647894002528
"401083994",2018-11-10,"Youngstown State","N",98,69,"2-0 (0-0)","Akron",4.48014000797694
"401083995",2018-11-16,"Chicago State","H",87,46,"3-0 (0-0)","Akron",0.386231928901747
"401082645",2018-11-19,"Clemson","N",69,72,"3-1 (0-0)","Akron",1.57153044954883
"401100178",2018-11-20,"Illinois State","N",68,73,"3-2 (0-0)","Akron",7.56963760189255
"401100235",2018-11-21,"St. Bonaventure","N",61,49,"4-2 (0-0)","Akron",3.48167625704715
"401083998",2018-12-05,"Purdue Fort Wayne","A",65,68,"6-3 (0-0)","Akron",7.67758651216005
"401083999",2018-12-15,"Marshall","H",74,75,"6-4 (0-0)","Akron",8.00988309059936
"401084001",2018-12-22,"Nevada","A",62,68,"7-5 (0-0)","Akron",2.73500221588545
"401084004",2019-01-08,"Central Michigan","A",86,88,"9-6 (1-1)","Akron",10.3507406111778
"401082948",2018-11-06,"Southern","H",82,62,"1-0 (0-0)","Alabama",0.724911692473098
"401082949",2018-11-11,"Appalachian State","H",81,73,"2-0 (0-0)","Alabama",4.48855736646896
"401082950",2018-11-15,"Northeastern","N",52,68,"2-1 (0-0)","Alabama",4.06287841104502
"401096900",2018-11-16,"Ball State","N",79,61,"3-1 (0-0)","Alabama",1.65671847198709
"401096905",2018-11-18,"Wichita State","N",90,86,"4-1 (0-0)","Alabama",5.23828644350064
"401082951",2018-11-26,"Murray State","H",78,72,"5-1 (0-0)","Alabama",3.91316316884273
"401082953",2018-12-04,"Georgia State","H",80,83,"5-3 (0-0)","Alabama",3.90519510271514
"401082954",2018-12-09,"Arizona","H",76,73,"6-3 (0-0)","Alabama",6.12185163282664
"401082955",2018-12-18,"Liberty","N",84,75,"7-3 (0-0)","Alabama",3.80732605620399
"401082572",2018-12-21,"Penn State","H",73,64,"8-3 (0-0)","Alabama",5.31507767486368
"401082956",2018-12-30,"Stephen F. Austin","A",79,69,"9-3 (0-0)","Alabama",3.7311163346436
"401082957",2019-01-05,"Kentucky","H",77,75,"10-3 (1-0)","Alabama",6.73108660566683
"401082958",2019-01-08,"LSU","A",79,88,"10-4 (1-1)","Alabama",2.42522309544707
"401084640",2018-11-06,"South Florida","A",63,80,"0-1 (0-0)","Alabama A&M",1.66277996711035
"401084648",2018-11-10,"Houston","A",54,101,"0-2 (0-0)","Alabama A&M",0.448458662129695
"401089343",2018-11-12,"Rice","A",59,73,"0-3 (0-0)","Alabama A&M",1.65416642753844
"401089344",2018-11-23,"Northwestern State","A",66,70,"0-5 (0-0)","Alabama A&M",7.80630769602079
"401086285",2018-11-25,"Fordham","A",46,77,"0-6 (0-0)","Alabama A&M",0.47503132314032
"401089345",2018-11-29,"UAB","H",57,67,"0-7 (0-0)","Alabama A&M",1.55731943113026
"401089346",2018-12-01,"Austin Peay","H",61,73,"0-8 (0-0)","Alabama A&M",1.33967998395903
"401088798",2018-12-09,"Samford","H",59,77,"0-9 (0-0)","Alabama A&M",3.08032285814532
"401087964",2018-12-19,"South Alabama","A",67,79,"0-10 (0-0)","Alabama A&M",2.57422272365411
"401086325",2018-12-21,"La Salle","N",57,80,"0-11 (0-0)","Alabama A&M",4.96261112348889
"401087255",2018-12-29,"Hawai'i","A",63,71,"1-12 (0-0)","Alabama A&M",3.35655927167664
"401083689",2018-12-31,"Pepperdine","A",64,100,"1-13 (0-0)","Alabama A&M",0.544712417541848
"401089001",2019-01-07,"Grambling","H",65,60,"2-14 (1-1)","Alabama A&M",8.27045447059429
"401083402",2018-11-06,"Iowa State","A",53,79,"0-1 (0-0)","Alabama State",0.570560969975325
"401088908",2018-11-08,"South Dakota State","A",61,78,"0-2 (0-0)","Alabama State",0.83825423306285
"401088909",2018-11-11,"LaGrange College","H",97,63,"1-2 (0-0)","Alabama State",2.124053994656
"401088910",2018-11-14,"Birmingham-Southern","H",86,44,"2-2 (0-0)","Alabama State",2.8406145093038
"401082394",2018-11-21,"Iowa","A",78,105,"2-3 (0-0)","Alabama State",0.30546499389607
"401088911",2018-12-12,"Boise State","A",57,67,"2-5 (0-0)","Alabama State",2.50754336843529
"401090007",2018-12-15,"Utah State","A",48,86,"2-6 (0-0)","Alabama State",0.394951942932524
"401088913",2018-12-18,"Sam Houston State","A",57,78,"2-7 (0-0)","Alabama State",0.890593394054794
"401086713",2018-12-21,"Liberty","N",55,73,"2-8 (0-0)","Alabama State",0.571204406741858
"401088914",2019-01-05,"Grambling","H",74,53,"3-9 (1-0)","Alabama State",3.12550959664
"401085947",2018-11-09,"Iona","A",68,72,"0-1 (0-0)","Albany",6.9572289196531
"401085906",2018-11-17,"Canisius","A",75,66,"1-2 (0-0)","Albany",5.74194219262647
"401086516",2018-11-23,"Milwaukee","A",70,79,"2-4 (0-0)","Albany",5.35359558872856
"401086517",2018-11-29,"LIU Brooklyn","N",77,80,"2-5 (0-0)","Albany",8.15746743368367
"401101473",2018-11-30,"Dartmouth","N",77,91,"2-6 (0-0)","Albany",2.29307028939932
"401086016",2018-12-08,"Monmouth","H",82,63,"3-6 (0-0)","Albany",5.18565626526733
"401086518",2018-12-11,"Yale","A",63,71,"3-7 (0-0)","Albany",2.65858142919561
"401086519",2018-12-15,"Dartmouth","H",52,61,"3-8 (0-0)","Albany",4.22659894556017
"401083316",2018-12-18,"Providence","A",43,73,"3-9 (0-0)","Albany",1.65299173197988
"401085956",2018-12-20,"Manhattan","H",77,67,"4-9 (0-0)","Albany",4.30213945930233
"401086520",2018-12-28,"Kent State","A",68,70,"4-10 (0-0)","Albany",6.8806438695762
"401086002",2018-12-31,"Niagara","A",79,74,"5-10 (0-0)","Albany",8.95863539303405
"401086521",2019-01-05,"Vermont","H",51,80,"5-11 (0-1)","Albany",1.01622010380604
"401084644",2018-11-06,"Tulsa","A",56,73,"0-1 (0-0)","Alcorn State",2.13059183164825
"401088926",2018-11-09,"Blue Mountain College","H",79,55,"1-1 (0-0)","Alcorn State",3.07326292027921
"401082920",2018-11-16,"Vanderbilt","A",54,79,"1-2 (0-0)","Alcorn State",1.14663868236143
"401088927",2018-11-18,"Kent State","A",48,79,"1-3 (0-0)","Alcorn State",0.541989687589622
"401086707",2018-11-23,"Liberty","A",54,76,"1-4 (0-0)","Alcorn State",0.436577637623324
"401083067",2018-11-26,"Mississippi State","A",65,88,"1-6 (0-0)","Alcorn State",0.59200234251289
"401088929",2018-12-01,"Rust","H",103,66,"2-6 (0-0)","Alcorn State",1.87622895919238
"401088930",2018-12-08,"Champion Christian College","H",109,45,"3-6 (0-0)","Alcorn State",1.83955828485596
"401088932",2018-12-18,"UAB","A",49,76,"4-7 (0-0)","Alcorn State",0.592871632002788
"401084736",2018-12-21,"South Florida","A",44,83,"4-8 (0-0)","Alcorn State",0.747746445383076
"401088537",2019-01-05,"Texas Southern","H",70,87,"4-9 (0-1)","Alcorn State",1.17363120577812
"401088591",2019-01-07,"Prairie View A&M","H",54,57,"4-10 (0-2)","Alcorn State",3.93848960886091
"401086298",2018-11-09,"George Mason","A",78,75,"1-0 (0-0)","American",9.69280402969123
"401082531",2018-11-12,"Northwestern","A",51,63,"1-1 (0-0)","American",2.51440044067938
"401086642",2018-11-16,"New Hampshire","H",68,44,"2-1 (0-0)","American",0.976994192745989
"401087302",2018-11-24,"UMBC","A",73,69,"3-1 (0-0)","American",10.181454211453
"401087846",2018-11-30,"Wagner","H",58,64,"4-2 (0-0)","American",5.00642133877452
"401087848",2018-12-08,"Howard","A",83,85,"5-3 (0-0)","American",7.43071003133545
"401087849",2018-12-18,"Mt. St. Mary's","H",55,56,"5-4 (0-0)","American",8.03163093683323
"401087850",2018-12-22,"Maryland-Eastern Shore","H",82,58,"6-4 (0-0)","American",0.643241513843752
"401086318",2018-12-29,"George Washington","A",67,71,"6-5 (0-0)","American",9.58383469184342
"401087851",2019-01-02,"Boston University","H",86,74,"7-5 (1-0)","American",3.33518817597403
"401088053",2019-01-09,"Navy","H",71,63,"8-6 (2-1)","American",3.2189831909693
"401088389",2018-11-06,"Mars Hill","H",125,62,"1-0 (0-0)","Appalachian St",2.23122377117041
"401082949",2018-11-11,"Alabama","A",73,81,"1-1 (0-0)","Appalachian St",4.48855736646896
"401082582",2018-11-15,"Purdue","N",70,92,"1-2 (0-0)","Appalachian St",0.675847276095722
"401096903",2018-11-16,"Wichita State","N",76,82,"1-3 (0-0)","Appalachian St",6.42101966211911
"401096904",2018-11-18,"Ball State","N",86,94,"1-4 (0-0)","Appalachian St",5.35609460521682
"401088390",2018-11-26,"Winston Salem","H",91,64,"2-4 (0-0)","Appalachian St",2.64425413221095
"401084703",2018-11-30,"East Carolina","A",81,83,"2-5 (0-0)","Appalachian St",7.42014940015282
"401088391",2018-12-04,"Howard","H",100,86,"3-5 (0-0)","Appalachian St",1.11190809514495
"401088392",2018-12-08,"North Carolina Central","H",82,73,"4-5 (0-0)","Appalachian St",3.52670973502684
"401084722",2018-12-15,"South Florida","A",69,76,"4-6 (0-0)","Appalachian St",3.33064260510513
"401083276",2018-12-18,"Georgetown","A",73,83,"4-7 (0-0)","Appalachian St",4.14067277770843
"401088413",2018-12-20,"Milligan","H",99,60,"5-7 (0-0)","Appalachian St",2.96031088944637
"401085706",2018-12-30,"Saint Louis","A",55,83,"5-8 (0-0)","Appalachian St",1.49904928521722
"401087966",2019-01-03,"South Alabama","A",73,79,"5-9 (0-1)","Appalachian St",4.61684722438095
"401088414",2019-01-05,"Troy","A",85,89,"5-10 (0-2)","Appalachian St",4.39175316586934
"401087944",2019-01-10,"UT Arlington","H",72,82,"5-11 (0-3)","Appalachian St",4.55415297800146
"401088978",2018-11-06,"San Diego State","A",60,76,"0-1 (0-0)","AR-Pine Bluff",1.26212994847658
"401088979",2018-11-10,"Colorado State","A",67,92,"0-2 (0-0)","AR-Pine Bluff",0.523204425025506
"401088981",2018-11-17,"Southern Illinois","A",48,78,"0-3 (0-0)","AR-Pine Bluff",0.456970982115426
"401086333",2018-11-19,"UMass","A",60,92,"0-4 (0-0)","AR-Pine Bluff",0.619207879781774
"401100714",2018-11-24,"Little Rock","A",75,66,"2-4 (0-0)","AR-Pine Bluff",5.13687045398733
"401088983",2018-11-27,"Cincinnati","A",49,105,"2-5 (0-0)","AR-Pine Bluff",0.297188411911292
"401083480",2018-12-05,"Texas Tech","A",47,65,"2-6 (0-0)","AR-Pine Bluff",0.612195510364321
"401087825",2018-12-08,"UC Santa Barbara","A",45,55,"2-7 (0-0)","AR-Pine Bluff",1.35889942248669
"401088984",2018-12-20,"North Texas","A",66,77,"3-8 (0-0)","AR-Pine Bluff",0.607617426956601
"401088985",2018-12-22,"Missouri State","A",72,93,"3-9 (0-0)","AR-Pine Bluff",0.787066826257547
"401088986",2018-12-29,"Troy","A",63,71,"3-10 (0-0)","AR-Pine Bluff",4.2292483019463
"401087013",2018-11-07,"Houston Baptist","H",90,60,"1-0 (0-0)","Arizona",0.882941093602163
"401087014",2018-11-14,"UTEP","H",79,46,"3-0 (0-0)","Arizona",0.799462955682044
"401083404",2018-11-19,"Iowa State","N",71,66,"4-0 (0-0)","Arizona",7.91459928003784
"401096920",2018-11-20,"Gonzaga","N",74,91,"4-1 (0-0)","Arizona",5.25196645579958
"401087015",2018-11-29,"Georgia Southern","H",100,70,"5-2 (0-0)","Arizona",1.61225644072833
"401084618",2018-12-02,"UConn","A",76,72,"6-2 (0-0)","Arizona",7.49567164389848
"401086123",2018-12-06,"Utah Valley","H",80,69,"7-2 (0-0)","Arizona",4.78051432520738
"401082954",2018-12-09,"Alabama","A",73,76,"7-3 (0-0)","Arizona",6.12185163282664
"401083380",2018-12-15,"Baylor","H",49,58,"7-4 (0-0)","Arizona",4.13240849676917
"401086992",2018-12-19,"Montana","H",61,42,"8-4 (0-0)","Arizona",1.41537719146565
"401087016",2018-12-22,"UC Davis","H",70,68,"9-4 (0-0)","Arizona",4.83386863010899
"401087017",2019-01-03,"Colorado","H",64,56,"10-4 (1-0)","Arizona",1.6417012839059
"401087019",2019-01-09,"Stanford","A",75,70,"12-4 (3-0)","Arizona",7.77080047009825
"401087234",2018-11-06,"CSU Fullerton","H",102,94,"1-0 (0-0)","Arizona State",9.54856848479963
"401087035",2018-11-09,"McNeese","H",80,52,"2-0 (0-0)","Arizona State",0.874366010805382
"401087036",2018-11-12,"Long Beach State","H",90,58,"3-0 (0-0)","Arizona State",0.560233399122299
"401083066",2018-11-19,"Mississippi State","N",87,82,"4-0 (0-0)","Arizona State",7.96522793534605
"401100182",2018-11-21,"Utah State","N",89,71,"5-0 (0-0)","Arizona State",6.79479361541374
"401087037",2018-11-28,"Omaha","H",83,71,"6-0 (0-0)","Arizona State",1.62422922477082
"401087038",2018-12-01,"Texas Southern","H",72,66,"7-0 (0-0)","Arizona State",1.39182897230161
"401087039",2018-12-07,"Nevada","N",74,76,"7-1 (0-0)","Arizona State",6.81577429421056
"401083145",2018-12-15,"Georgia","A",81,65,"8-1 (0-0)","Arizona State",8.15827802002621
"401082925",2018-12-17,"Vanderbilt","A",76,80,"8-2 (0-0)","Arizona State",4.98714030150257
"401083553",2018-12-22,"Kansas","H",67,66,"9-2 (0-0)","Arizona State",6.54675392252428
"401087040",2018-12-29,"Princeton","H",86,96,"9-3 (0-0)","Arizona State",7.277699387153
"401087041",2019-01-03,"Utah","H",61,83,"9-4 (0-1)","Arizona State",4.73126059743425
"401087042",2019-01-05,"Colorado","H",80,66,"10-4 (1-1)","Arizona State",0.987745315363636
"401087043",2019-01-09,"California","A",NA,NA,"11-4 (2-1)","Arizona State",4.46899578610998
"401082998",2018-11-12,"UC Davis","H",81,58,"1-1 (0-0)","Arkansas",0.978952829898081
"401082365",2018-11-18,"Indiana","H",73,72,"2-1 (0-0)","Arkansas",9.41313716123083
"401082999",2018-11-21,"Montana State","H",90,68,"3-1 (0-0)","Arkansas",0.44864527458059
"401083000",2018-11-23,"UT Arlington","H",78,60,"4-1 (0-0)","Arkansas",1.59551774048645
"401083002",2018-12-05,"Colorado State","A",98,74,"6-1 (0-0)","Arkansas",1.97235283350019
"401083003",2018-12-08,"Western Kentucky","H",77,78,"6-2 (0-0)","Arkansas",7.75076532042204
"401083004",2018-12-15,"UTSA","N",79,67,"7-2 (0-0)","Arkansas",3.88245037470796
"401082903",2018-12-19,"Georgia Tech","H",65,69,"7-3 (0-0)","Arkansas",7.2455334303212
"401083005",2018-12-22,"Texas State","H",73,70,"8-3 (0-0)","Arkansas",3.9011674458635
"401083006",2018-12-28,"Austin Peay","H",76,65,"9-3 (0-0)","Arkansas",3.87249262277124
"401083007",2019-01-05,"Texas A&M","A",73,71,"10-3 (1-0)","Arkansas",7.96583906153433
"401083008",2019-01-09,"Florida","H",51,57,"10-4 (1-1)","Arkansas",4.11161151728459
"401088111",2018-11-09,"Abilene Christian","A",73,94,"0-1 (0-0)","Arkansas State",1.72261805646953
"401086088",2018-11-16,"Grand Canyon","A",72,96,"1-2 (0-0)","Arkansas State",1.59371141261914
"401084025",2018-11-23,"UNC Wilmington","N",64,78,"1-3 (0-0)","Arkansas State",3.95105688442447
"401088153",2018-11-24,"Eastern Illinois","N",86,90,"1-4 (0-0)","Arkansas State",7.62122359006701
"401088155",2018-12-01,"Lehigh","A",70,82,"2-5 (0-0)","Arkansas State",2.45452581032737
"401082499",2018-12-08,"Minnesota","A",56,72,"3-6 (0-0)","Arkansas State",0.506721023702323
"401082790",2018-12-22,"Syracuse","A",52,82,"5-7 (0-0)","Arkansas State",2.3084437643346
"401088158",2018-12-29,"Harding","H",87,62,"6-7 (0-0)","Arkansas State",3.56151545123193
"401088009",2019-01-03,"Louisiana","A",94,83,"7-7 (1-0)","Arkansas State",6.4141758938655
"401087988",2019-01-05,"UL Monroe","A",75,85,"7-8 (1-1)","Arkansas State",1.95181385940627
"401087968",2019-01-10,"South Alabama","H",66,65,"8-8 (2-1)","Arkansas State",6.87137464860327
"401085972",2018-11-06,"Marist","H",73,69,"1-0 (0-0)","Army",7.70630452708428
"401082670",2018-11-11,"Duke","A",72,94,"1-1 (0-0)","Army",1.4072422474222
"401087518",2018-11-16,"Sacred Heart","N",78,79,"1-2 (0-0)","Army",8.6471550144825
"401086624",2018-11-17,"UMass Lowell","N",85,92,"1-3 (0-0)","Army",8.10198047995615
"401087877",2018-11-18,"Brown","A",66,86,"1-4 (0-0)","Army",1.68238657007313
"401088069",2018-11-21,"SUNY Maritime","H",91,40,"2-4 (0-0)","Army",1.39354833288956
"401088070",2018-11-24,"Miami OH","A",55,85,"2-5 (0-0)","Army",0.799454390134117
"401086541",2018-11-28,"Binghamton","H",67,56,"3-5 (0-0)","Army",3.34794990251305
"401086041",2018-12-01,"Fairfield","H",63,60,"4-5 (0-0)","Army",5.99925260367335
"401086752",2018-12-04,"NJIT","A",72,77,"4-6 (0-0)","Army",5.52541987306025
"401088071",2018-12-08,"Air Force","A",66,61,"5-6 (0-0)","Army",5.90513490773799
"401088072",2018-12-12,"Fairleigh Dickinson","A",84,93,"5-7 (0-0)","Army",3.98602486350431
"401086000",2018-12-22,"Niagara","H",66,78,"5-8 (0-0)","Army",4.95442349974925
"401088073",2019-01-02,"Bucknell","H",63,64,"5-9 (0-1)","Army",7.7270427858443
"401088074",2019-01-05,"Lafayette","H",77,69,"6-9 (1-1)","Army",2.18496400335307
"401088075",2019-01-09,"Boston University","A",86,82,"7-9 (2-1)","Army",8.44455780592831
"401083163",2018-11-06,"South Alabama","H",101,58,"1-0 (0-0)","Auburn",0.29040182342595
"401083164",2018-11-09,"Washington","H",88,66,"2-0 (0-0)","Auburn",0.619886769109478
"401083165",2018-11-14,"Mississippi College","H",103,52,"3-0 (0-0)","Auburn",1.8476851427593
"401096921",2018-11-20,"Duke","N",72,78,"4-1 (0-0)","Auburn",1.39026343133332
"401083167",2018-11-28,"Saint Peter's","H",99,49,"6-1 (0-0)","Auburn",0.236570314772491
"401083168",2018-12-04,"UNC Asheville","H",67,41,"7-1 (0-0)","Auburn",0.499661398230143
"401083169",2018-12-08,"Dayton","H",82,72,"8-1 (0-0)","Auburn",0.944364129735866
"401083170",2018-12-15,"UAB","N",75,71,"9-1 (0-0)","Auburn",7.79727662243507
"401082845",2018-12-19,"NC State","A",71,78,"9-2 (0-0)","Auburn",5.98506820428701
"401083171",2018-12-22,"Murray State","H",93,88,"10-2 (0-0)","Auburn",3.49581570639824
"401083172",2018-12-29,"North Florida","H",95,49,"11-2 (0-0)","Auburn",0.583586391201002
"401083095",2019-01-09,"Ole Miss","A",67,82,"11-3 (0-1)","Auburn",6.79382495459163
"401089508",2018-11-06,"Oakland City","H",114,53,"1-0 (0-0)","Austin Peay",2.58485677801064
"401083063",2018-11-09,"Mississippi State","A",67,95,"1-1 (0-0)","Austin Peay",0.86927406568335
"401084673",2018-11-12,"South Florida","A",70,74,"1-2 (0-0)","Austin Peay",8.78898651934631
"401087473",2018-11-16,"Central Connecticut","N",80,78,"2-2 (0-0)","Austin Peay",7.18821417145695
"401088222",2018-11-18,"Campbell","N",72,78,"2-3 (0-0)","Austin Peay",6.42897825572518
"401089509",2018-11-29,"Troy","A",79,74,"3-4 (0-0)","Austin Peay",9.37113912234645
"401089346",2018-12-01,"Alabama A&M","A",73,61,"4-4 (0-0)","Austin Peay",1.33967998395903
"401089510",2018-12-08,"Calvary","H",116,33,"5-4 (0-0)","Austin Peay",1.91283622599658
"401089039",2018-12-15,"Purdue Fort Wayne","H",95,68,"6-4 (0-0)","Austin Peay",3.10598188239877
"401107053",2018-12-22,"Liberty","N",75,66,"8-4 (0-0)","Austin Peay",5.87457748300421
"401083006",2018-12-28,"Arkansas","A",65,76,"8-5 (0-0)","Austin Peay",3.87249262277124
"401089511",2019-01-03,"Eastern Kentucky","H",93,75,"9-5 (1-0)","Austin Peay",0.944043010330471
"401089512",2019-01-05,"Morehead State","H",81,67,"10-5 (2-0)","Austin Peay",1.03002557215033
"401089533",2019-01-10,"Se Missouri St","A",78,60,"11-5 (3-0)","Austin Peay",1.4484516546477
"401082581",2018-11-10,"Purdue","A",75,84,"1-1 (0-0)","Ball State",2.61464215090685
"401096900",2018-11-16,"Alabama","N",61,79,"1-3 (0-0)","Ball State",1.65671847198709
"401096904",2018-11-18,"Appalachian State","N",94,86,"2-3 (0-0)","Ball State",5.35609460521682
"401086235",2018-11-24,"Evansville","H",82,72,"3-3 (0-0)","Ball State",1.46156152207109
"401086236",2018-11-27,"Tiffin","H",108,62,"4-3 (0-0)","Ball State",2.7568217870806
"401086237",2018-12-01,"IUPUI","A",85,75,"5-3 (0-0)","Ball State",6.13214744452241
"401086238",2018-12-05,"Loyola-Chicago","A",75,69,"6-3 (0-0)","Ball State",8.36908350378564
"401086239",2018-12-09,"Evansville","A",77,89,"6-4 (0-0)","Ball State",3.5178611510926
"401086240",2018-12-17,"Valparaiso","A",77,61,"7-4 (0-0)","Ball State",2.25212821056961
"401094573",2018-12-20,"Howard","H",98,71,"8-4 (0-0)","Ball State",1.1898884833769
"401086242",2018-12-29,"Delaware State","H",116,57,"9-4 (0-0)","Ball State",0.262201614377145
"401086243",2019-01-04,"Toledo","A",79,64,"10-4 (1-0)","Ball State",4.4719064439077
"401086244",2019-01-08,"Eastern Michigan","H",82,84,"10-5 (1-1)","Ball State",9.00660100640925
"401083374",2018-11-06,"Texas Southern","H",69,72,"0-1 (0-0)","Baylor",2.96423850837977
"401083375",2018-11-10,"Southern","H",80,53,"1-1 (0-0)","Baylor",1.22962489299617
"401083376",2018-11-12,"Prairie View A&M","H",91,80,"2-1 (0-0)","Baylor",1.48013769321043
"401083377",2018-11-16,"Nicholls","H",81,54,"3-1 (0-0)","Baylor",0.552177116678356
"401083087",2018-11-23,"Ole Miss","N",70,78,"3-2 (0-0)","Baylor",7.01714569112236
"401100817",2018-11-24,"George Mason","N",72,61,"4-2 (0-0)","Baylor",4.57473993294597
"401083378",2018-11-27,"South Dakota","H",63,57,"5-2 (0-0)","Baylor",5.9394462824499
"401083379",2018-12-01,"Wichita State","A",63,71,"5-3 (0-0)","Baylor",1.59504073955116
"401083380",2018-12-15,"Arizona","A",58,49,"6-3 (0-0)","Baylor",4.13240849676917
"401083381",2018-12-18,"Stephen F. Austin","H",58,59,"6-4 (0-0)","Baylor",4.43172339962736
"401083382",2018-12-21,"Oregon","H",57,47,"7-4 (0-0)","Baylor",2.25546559439779
"401083383",2018-12-29,"New Orleans","H",84,44,"8-4 (0-0)","Baylor",0.729645373094784
"401083384",2019-01-05,"TCU","A",81,85,"8-5 (0-1)","Baylor",2.43472098858326
"401083385",2019-01-08,"Iowa State","H",73,70,"9-5 (1-1)","Baylor",8.46258894751239
"401088208",2018-11-12,"Middle Tennessee","H",92,73,"2-0 (0-0)","Belmont",4.55795445548728
"401086729",2018-11-15,"Lipscomb","A",87,83,"3-0 (0-0)","Belmont",5.64914787670561
"401090073",2018-11-20,"Trevecca Nazarene","H",104,50,"4-0 (0-0)","Belmont",1.87601348515772
"401088797",2018-11-29,"Samford","A",99,93,"6-0 (0-0)","Belmont",5.91093579501277
"401089874",2018-12-01,"Green Bay","A",92,100,"6-1 (0-0)","Belmont",8.12542940736162
"401086732",2018-12-04,"Lipscomb","H",76,74,"7-1 (0-0)","Belmont",7.73299597886762
"401087153",2018-12-15,"UCLA","A",74,72,"8-1 (0-0)","Belmont",6.51341679318816
"401088561",2018-12-19,"Western Kentucky","H",80,74,"9-1 (0-0)","Belmont",2.0272611716684
"401082588",2018-12-29,"Purdue","A",62,73,"9-2 (0-0)","Belmont",1.04462685321094
"401090075",2019-01-03,"Jacksonville State","H",73,83,"9-3 (0-1)","Belmont",7.10680403508962
"401083291",2018-11-07,"DePaul","A",58,80,"0-1 (0-0)","Bethune-Cookman",1.33150946482896
"401083245",2018-11-10,"Marquette","A",59,92,"0-2 (0-0)","Bethune-Cookman",0.759296850332708
"401089957",2018-11-13,"Trinity Baptist","H",104,44,"1-2 (0-0)","Bethune-Cookman",1.40916009556687
"401089958",2018-11-15,"Johnson University FL","H",97,47,"2-2 (0-0)","Bethune-Cookman",1.98046820094978
"401082875",2018-11-17,"Miami","A",70,78,"2-3 (0-0)","Bethune-Cookman",5.26979820790625
"401089365",2018-11-20,"Omaha","H",56,76,"2-4 (0-0)","Bethune-Cookman",5.90066375557352
"401086800",2018-11-26,"Stetson","H",84,74,"3-4 (0-0)","Bethune-Cookman",3.10246800268467
"401087337",2018-12-01,"Florida Atlantic","H",72,70,"4-4 (0-0)","Bethune-Cookman",9.74728573847074
"401083732",2018-12-04,"Saint Mary's","A",61,93,"4-5 (0-0)","Bethune-Cookman",1.35279024032288
"401089959",2018-12-06,"San José St","A",65,67,"4-6 (0-0)","Bethune-Cookman",9.35329836491508
"401086687",2018-12-15,"Jacksonville","H",71,79,"4-8 (0-0)","Bethune-Cookman",6.16835857574555
"401085760",2018-12-19,"Quinnipiac","A",63,87,"4-9 (0-0)","Bethune-Cookman",1.18532161282569
